n,SeriesName,gender,unit,SeriesCode,CountryName,CountryCode,year,value
3098,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Chile,CHL,2013,53
3099,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Colombia,COL,2013,34
3100,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Colombia,COL,2013,29
3109,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Cote d'Ivoire,CIV,2013,31
3110,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Cote d'Ivoire,CIV,2013,22
3113,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Cuba,CUB,2013,46
3114,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Cuba,CUB,2013,42
3117,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Denmark,DNK,2013,71
3118,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Denmark,DNK,2013,69
3133,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Ethiopia,ETH,2013,55
3134,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Ethiopia,ETH,2013,52
3135,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Fiji,FJI,2013,30
3136,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Fiji,FJI,2013,24
3137,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,France,FRA,2013,77
3138,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,France,FRA,2013,77
3147,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Greece,GRC,2013,48
3148,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Greece,GRC,2013,50
3157,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Haiti,HTI,2013,46
3158,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Haiti,HTI,2013,34
3159,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Honduras,HND,2013,45
3160,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Honduras,HND,2013,35
3161,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Iceland,ISL,2013,74
3162,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Iceland,ISL,2013,81
3163,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,India,IND,2013,33
3164,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,India,IND,2013,28
3165,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Indonesia,IDN,2013,7
3166,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Indonesia,IDN,2013,8
3169,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Jamaica,JAM,2013,35
3170,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Jamaica,JAM,2013,29
3173,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Kenya,KEN,2013,51
3174,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Kenya,KEN,2013,42
3177,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Latvia,LVA,2013,14
3178,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Latvia,LVA,2013,15
3179,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Lebanon,LBN,2013,40
3180,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Lebanon,LBN,2013,28
3189,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Luxembourg,LUX,2013,62
3190,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Luxembourg,LUX,2013,59
3193,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Malawi,MWI,2013,59
3194,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Malawi,MWI,2013,42
3195,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Malaysia,MYS,2013,40
3196,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Malaysia,MYS,2013,20
3197,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Mali,MLI,2013,39
3198,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Mali,MLI,2013,17
3203,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Mexico,MEX,2013,32
3204,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Mexico,MEX,2013,39
3207,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Mongolia,MNG,2013,21
3208,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Mongolia,MNG,2013,16
3211,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Morocco,MAR,2013,32
3212,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Morocco,MAR,2013,31
3213,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Myanmar,MMR,2013,30
3214,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Myanmar,MMR,2013,22
3217,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Nepal,NPL,2013,33
3218,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Nepal,NPL,2013,28
3219,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Netherlands,NLD,2013,73
3220,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Netherlands,NLD,2013,79
3221,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,New Zealand,NZL,2013,61
3222,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,New Zealand,NZL,2013,70
3227,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Nigeria,NGA,2013,45
3228,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Nigeria,NGA,2013,28
3229,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Norway,NOR,2013,95
3230,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Norway,NOR,2013,89
3233,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Pakistan,PAK,2013,6
3234,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Pakistan,PAK,2013,3
3237,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Paraguay,PRY,2013,35
3238,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Paraguay,PRY,2013,32
3239,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Peru,PER,2013,41
3240,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Peru,PER,2013,55
3243,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Rwanda,RWA,2013,64
3244,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Rwanda,RWA,2013,56
3245,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Sao Tome and Principe,STP,2013,45
3246,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Sao Tome and Principe,STP,2013,24
3247,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Senegal,SEN,2013,44
3248,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Senegal,SEN,2013,25
3253,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Singapore,SGP,2013,54
3254,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Singapore,SGP,2013,51
3257,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,South Africa,ZAF,2013,49
3258,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,South Africa,ZAF,2013,41
3259,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,South Sudan,SSD,2013,6
3260,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,South Sudan,SSD,2013,5
3261,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Spain,ESP,2013,81
3262,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Spain,ESP,2013,70
3263,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Sri Lanka,LKA,2013,12
3264,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Sri Lanka,LKA,2013,17
3271,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Tanzania,TZA,2013,41
3272,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Tanzania,TZA,2013,28
3273,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Thailand,THA,2013,53
3274,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Thailand,THA,2013,48
3275,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Timor-Leste,TLS,2013,31
3276,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Timor-Leste,TLS,2013,13
3281,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Tunisia,TUN,2013,16
3282,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Tunisia,TUN,2013,12
3283,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Uganda,UGA,2013,51
3284,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Uganda,UGA,2013,37
3285,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Ukraine,UKR,2013,23
3286,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Ukraine,UKR,2013,24
3287,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Uruguay,URY,2013,61
3288,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Uruguay,URY,2013,40
3289,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Uzbekistan,UZB,2013,25
3290,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Uzbekistan,UZB,2013,10
3293,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Vietnam,VNM,2013,41
3294,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Vietnam,VNM,2013,35
3299,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Zambia,ZMB,2013,49
3300,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Zambia,ZMB,2013,52
3301,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Zimbabwe,ZWE,2013,54
3302,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Zimbabwe,ZWE,2013,52
3303,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Afghanistan,AFG,2014,5
3304,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Afghanistan,AFG,2014,4
3311,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Argentina,ARG,2014,59
3312,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Argentina,ARG,2014,56
3313,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Australia,AUS,2014,77
3314,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Australia,AUS,2014,64
3327,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Benin,BEN,2014,51
3328,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Benin,BEN,2014,35
3331,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Bolivia,BOL,2014,18
3332,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Bolivia,BOL,2014,19
3333,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Botswana,BWA,2014,72
3334,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Botswana,BWA,2014,61
3337,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Burkina Faso,BFA,2014,63
3338,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Burkina Faso,BFA,2014,35
3341,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Cabo Verde,CPV,2014,71
3342,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Cabo Verde,CPV,2014,47
3351,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Chile,CHL,2014,50
3352,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Chile,CHL,2014,48
3353,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Colombia,COL,2014,41
3354,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Colombia,COL,2014,34
3363,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Cote d'Ivoire,CIV,2014,37
3364,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Cote d'Ivoire,CIV,2014,25
3367,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Cuba,CUB,2014,53
3368,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Cuba,CUB,2014,49
3371,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Denmark,DNK,2014,75
3372,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Denmark,DNK,2014,79
3387,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Ethiopia,ETH,2014,62
3388,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Ethiopia,ETH,2014,59
3389,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Fiji,FJI,2014,32
3390,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Fiji,FJI,2014,25
3391,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,France,FRA,2014,78
3392,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,France,FRA,2014,77
3401,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Greece,GRC,2014,52
3402,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Greece,GRC,2014,52
3411,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Haiti,HTI,2014,50
3412,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Haiti,HTI,2014,39
3413,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Honduras,HND,2014,47
3414,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Honduras,HND,2014,38
3415,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Iceland,ISL,2014,74
3416,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Iceland,ISL,2014,82
3417,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,India,IND,2014,37
3418,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,India,IND,2014,31
3419,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Indonesia,IDN,2014,9
3420,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Indonesia,IDN,2014,11
3423,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Jamaica,JAM,2014,37
3424,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Jamaica,JAM,2014,31
3427,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Kenya,KEN,2014,59
3428,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Kenya,KEN,2014,47
3431,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Latvia,LVA,2014,15
3432,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Latvia,LVA,2014,16
3433,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Lebanon,LBN,2014,43
3434,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Lebanon,LBN,2014,30
3443,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Luxembourg,LUX,2014,65
3444,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Luxembourg,LUX,2014,63
3447,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Malawi,MWI,2014,66
3448,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Malawi,MWI,2014,48
3449,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Malaysia,MYS,2014,48
3450,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Malaysia,MYS,2014,25
3451,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Mali,MLI,2014,41
3452,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Mali,MLI,2014,19
3457,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Mexico,MEX,2014,34
3458,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Mexico,MEX,2014,39
3461,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Mongolia,MNG,2014,27
3462,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Mongolia,MNG,2014,21
3465,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Morocco,MAR,2014,36
3466,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Morocco,MAR,2014,35
3467,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Myanmar,MMR,2014,38
3468,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Myanmar,MMR,2014,28
3471,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Nepal,NPL,2014,38
3472,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Nepal,NPL,2014,35
3473,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Netherlands,NLD,2014,76
3474,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Netherlands,NLD,2014,79
3475,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,New Zealand,NZL,2014,64
3476,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,New Zealand,NZL,2014,72
3481,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Nigeria,NGA,2014,49
3482,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Nigeria,NGA,2014,32
3483,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Norway,NOR,2014,95
3484,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Norway,NOR,2014,88
3487,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Pakistan,PAK,2014,7
3488,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Pakistan,PAK,2014,4
3491,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Paraguay,PRY,2014,39
3492,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Paraguay,PRY,2014,36
3493,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Peru,PER,2014,46
3494,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Peru,PER,2014,61
3497,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Rwanda,RWA,2014,71
3498,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Rwanda,RWA,2014,61
3499,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Sao Tome and Principe,STP,2014,55
3500,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Sao Tome and Principe,STP,2014,30
3501,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Senegal,SEN,2014,52
3502,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Senegal,SEN,2014,29
3507,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Singapore,SGP,2014,55
3508,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Singapore,SGP,2014,58
3511,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,South Africa,ZAF,2014,54
3512,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,South Africa,ZAF,2014,45
3513,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,South Sudan,SSD,2014,10
3514,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,South Sudan,SSD,2014,6
3515,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Spain,ESP,2014,82
3516,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Spain,ESP,2014,71
3517,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Sri Lanka,LKA,2014,15
3518,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Sri Lanka,LKA,2014,19
3525,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Tanzania,TZA,2014,51
3526,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Tanzania,TZA,2014,32
3527,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Thailand,THA,2014,57
3528,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Thailand,THA,2014,52
3529,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Timor-Leste,TLS,2014,32
3530,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Timor-Leste,TLS,2014,15
3535,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Tunisia,TUN,2014,17
3536,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Tunisia,TUN,2014,15
3537,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Uganda,UGA,2014,61
3538,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Uganda,UGA,2014,47
3539,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Ukraine,UKR,2014,27
3540,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Ukraine,UKR,2014,29
3541,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Uruguay,URY,2014,63
3542,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Uruguay,URY,2014,41
3543,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Uzbekistan,UZB,2014,36
3544,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Uzbekistan,UZB,2014,15
3547,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Vietnam,VNM,2014,44
3548,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Vietnam,VNM,2014,38
3553,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Zambia,ZMB,2014,58
3554,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Zambia,ZMB,2014,55
3555,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Zimbabwe,ZWE,2014,64
3556,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Zimbabwe,ZWE,2014,53
3557,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Afghanistan,AFG,2015,6
3558,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Afghanistan,AFG,2015,5
3565,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Argentina,ARG,2015,61
3566,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Argentina,ARG,2015,58
3567,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Australia,AUS,2015,79
3568,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Australia,AUS,2015,68
3581,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Benin,BEN,2015,58
3582,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Benin,BEN,2015,41
3585,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Bolivia,BOL,2015,25
3586,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Bolivia,BOL,2015,25
3587,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Botswana,BWA,2015,78
3588,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Botswana,BWA,2015,66
3591,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Burkina Faso,BFA,2015,70
3592,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Burkina Faso,BFA,2015,41
3595,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Cabo Verde,CPV,2015,77
3596,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Cabo Verde,CPV,2015,51
3605,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Chile,CHL,2015,51
3606,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Chile,CHL,2015,53
3607,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Colombia,COL,2015,49
3608,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Colombia,COL,2015,39
3617,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Cote d'Ivoire,CIV,2015,42
3618,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Cote d'Ivoire,CIV,2015,29
3621,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Cuba,CUB,2015,60
3622,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Cuba,CUB,2015,56
3625,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Denmark,DNK,2015,77
3626,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Denmark,DNK,2015,82
3641,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Ethiopia,ETH,2015,63
3642,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Ethiopia,ETH,2015,65
